pta_id,agreement_name,year,total_words,n_articles,n_chapters,hard_p1k_mean,soft_p1k_mean,mixed_p1k_mean,enf_p1k_mean,oblig_ratio,hard_total,soft_total,oblig_ratio_core,n_tig_articles,template_flag,template_exporter,is_template,is_us_tpa,is_eu_template,is_plurilateral,n_g20_parties,asymmetry_type,alschner_cluster,d_us_tpa,d_eu_template,d_other_template,d_plurilateral,d_symmetric,d_eastern_european,d_central_asian,d_modern_global
111,Common Market for Eastern and Southern Africa (COMESA),1993,31739.0,196.0,26.0,16.005545228268062,1.63836289738177,0.4095907243454425,1.984939664135606,2.9154405200751965,508.0,65.0,,,none,,False,False,False,True,0,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
112,North American Free Trade Agreement (NAFTA),1992,78901.0,298.0,19.0,13.105030354494874,0.9378841839773894,0.4435938708001166,8.859203305408043,5.751616160335948,1034.0,109.0,2.481156879929886,19.0,us_pre_tpa,USA,True,False,False,True,3,plurilateral_template,modern_global,0,0,1,1,0,0,0,1
113,South Asian Preferential Trade Arrangement (SAPTA),1993,2670.0,27.0,3.0,16.853932584269664,1.8726591760299625,0.0,4.119850187265918,1.481960049937578,45.0,5.0,,,none,,False,False,False,True,1,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
114,EFTA - Israel,1992,5089.0,40.0,3.0,17.292198860286895,0.39300451955197485,0.39300451955197485,5.8950677932796225,2.457653763018275,88.0,4.0,,,none,,False,False,False,True,0,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
115,ASEAN Free Trade Area (AFTA),1992,2232.0,12.0,3.0,21.057347670250895,0.44802867383512546,1.3440860215053763,2.6881720430107525,3.6948924731182795,47.0,4.0,,,none,,False,False,False,True,1,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
116,Andean Community (CAN),1987,17022.0,157.0,14.0,22.14780871812948,0.5287275290800141,0.7049700387733522,1.1162025613911408,3.874583871852113,377.0,21.0,,,none,,False,False,False,True,0,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
117,Economic Cooperation Organization (ECO),2003,5298.0,39.0,4.0,22.838807097017742,0.9437523593808984,0.7550018875047187,3.9637599093997733,3.3541902604756513,121.0,9.0,4.926675094816687,9.0,none,,False,False,False,True,1,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
118,EFTA - Turkey,1991,4598.0,37.0,3.0,19.791213571117876,0.0,0.6524575902566333,3.697259678120922,2.831665941713789,91.0,3.0,,,none,,False,False,False,True,1,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
119,Southern Common Market (MERCOSUR),1991,1992.0,26.0,7.0,29.116465863453815,0.5020080321285141,0.0,2.0080321285140563,2.6724397590361444,58.0,1.0,,,none,,False,False,False,True,2,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
120,Lao People's Democratic Republic - Thailand,1991,986.0,11.0,3.0,19.26977687626775,1.0141987829614605,2.028397565922921,0.0,2.0662609871534823,19.0,3.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
121,US - Israel,1985,3688.0,24.0,3.0,18.43817787418655,0.5422993492407809,0.8134490238611713,8.947939262472884,3.327639190166305,68.0,5.0,,,us_pre_tpa,USA,True,False,False,False,1,bilateral_asymmetric,modern_global,0,0,1,0,0,0,0,1
122,Australia - New Zealand (ANZCERTA),1982,9769.0,26.0,3.0,13.307400962227454,0.6141877367181902,0.8189169822909202,2.763844815231856,6.972412734159074,130.0,14.0,,,none,,False,False,False,False,1,bilateral_asymmetric,modern_global,0,0,0,0,0,0,0,1
124,South Pacific Regional Trade and Economic Cooperation Agreement (SPARTECA),1980,4807.0,17.0,3.0,18.514666111920118,0.41605991262741837,0.41605991262741837,3.952569169960474,9.441855627210318,89.0,4.0,,,none,,False,False,False,True,1,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
125,EU - Syria,1977,4046.0,50.0,4.0,21.7498764211567,1.4829461196243203,0.24715768660405338,1.977261492832427,2.2217828307793703,88.0,7.0,,,none,,False,False,False,True,4,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
126,Australia - Papua New Guinea (PATCRA),1976,3236.0,26.0,3.0,9.27070457354759,2.1631644004944377,1.2360939431396787,4.944375772558715,1.0685774618871033,30.0,11.0,,,none,,False,False,False,False,1,bilateral_asymmetric,modern_global,0,0,0,0,0,0,0,1
127,Asia Pacific Trade Agreement (APTA),1975,4043.0,40.0,9.0,20.2819688350235,1.2367054167697253,0.7420232500618352,4.2047984170170665,1.75735839722978,82.0,8.0,,,none,,False,False,False,True,3,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
128,Caribbean Community and Common Market (CARICOM),1973,3144.0,35.0,6.0,26.39949109414758,0.6361323155216285,0.6361323155216285,0.9541984732824428,2.8482824427480917,83.0,4.0,,,none,,False,False,False,True,0,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
129,EU - Norway,1973,3538.0,38.0,3.0,20.35048049745619,0.5652911249293386,0.2826455624646693,1.4132278123233466,3.173544375353307,72.0,3.0,,,none,,False,False,False,True,4,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
130,EU - Iceland,1972,3841.0,39.0,3.0,20.56756053111169,0.5206977349648529,0.26034886748242647,1.3017443374121322,3.6168966414996095,79.0,3.0,,,none,,False,False,False,True,4,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
131,EU - Switzerland - Liechtenstein,1972,3695.0,38.0,3.0,20.56833558863329,0.5412719891745602,0.2706359945872801,1.3531799729364005,3.289851150202977,76.0,3.0,,,none,,False,False,False,True,4,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
132,Global System of Trade Preferences among Developing Countries (GSTP),1988,4720.0,36.0,8.0,19.703389830508474,4.661016949152542,1.0593220338983051,4.02542372881356,2.3711479198767336,93.0,27.0,,,none,,False,False,False,True,6,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
133,Protocol on Trade Negotiations (PTN),1971,3199.0,24.0,3.0,15.004688965301657,1.5629884338855893,0.6251953735542356,1.5629884338855893,2.0457955611128478,48.0,7.0,,,none,,False,False,False,True,4,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
134,EU – Overseas Countries and Territories (OCT),1970,15831.0,65.0,15.0,16.865643357968544,2.4635209399279896,0.44217042511528015,1.137009664582149,4.137808278513225,267.0,46.0,5.137775551102204,9.0,none,,False,False,False,True,4,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
135,EFTA - Accession of Iceland,1969,1529.0,8.0,2.0,18.966644865925442,0.0,0.0,0.0,16.361020274689338,29.0,0.0,,,none,,False,False,False,True,0,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
136,Tripartite Agreement,1967,885.0,14.0,3.0,18.07909604519774,1.1299435028248588,0.0,3.389830508474576,1.3807909604519775,16.0,1.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
138,European Free Trade Association (EFTA),1960,7881.0,61.0,16.0,18.652455272173583,1.3957619591422408,0.2537749016622256,4.821723131582287,2.629425199847735,147.0,13.0,2.358458961474037,11.0,none,,False,False,False,True,0,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
139,Pakistan - China,2006,11335.0,85.0,13.0,17.73268636965152,1.1468901632112924,0.7057785619761799,18.614909572121746,4.04852521687987,201.0,21.0,5.988394584139265,6.0,china_template,CHN,True,False,False,False,1,bilateral_asymmetric,modern_global,0,0,1,0,0,0,0,1
140,EU - Montenegro,2007,8808.0,62.0,8.0,19.527702089009992,1.021798365122616,0.3405994550408719,5.5631244323342415,4.32963404480775,172.0,12.0,2.5510752688172045,5.0,none,,False,False,False,True,4,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
141,Australia - China,2015,37504.0,224.0,18.0,16.051621160409557,1.46651023890785,1.0132252559726962,15.758319112627987,3.121289284698521,602.0,93.0,3.5471242145964235,16.0,china_template,CHN,True,False,False,False,2,bilateral_asymmetric,modern_global,0,0,1,0,0,0,0,1
142,Australia - Chile,2008,52540.0,293.0,22.0,13.627712219261515,1.2752188808526836,0.6851922344880091,11.476969927674153,2.8614282088929976,716.0,103.0,2.7469558599695585,15.0,none,,False,False,False,False,1,bilateral_asymmetric,modern_global,0,0,0,0,0,0,0,1
143,EFTA - Canada,2008,6804.0,45.0,10.0,17.048794826572603,1.02880658436214,0.5878894767783657,14.991181657848324,3.3065108759553206,116.0,11.0,2.409652076318743,9.0,none,,False,False,False,True,1,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
144,Canada - Colombia,2008,60806.0,279.0,21.0,11.972502713548005,1.4801170937078578,0.5920468374831431,10.295036674012433,3.2205925402098474,728.0,126.0,2.501733477789816,22.0,none,,False,False,False,False,1,bilateral_asymmetric,modern_global,0,0,0,0,0,0,0,1
145,"EU - Korea, Republic of",2010,44962.0,275.0,15.0,15.146123393087496,1.2232551932743205,0.7117121124505138,9.652595525110092,3.391388283439348,681.0,87.0,2.524321556579621,17.0,none,,False,False,False,True,5,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
146,Canada - Rep. of Korea,2014,61938.0,310.0,21.0,11.446930801769511,1.3239045497110014,0.6780974522910007,12.351060738157512,3.5192733055636283,709.0,124.0,4.28949717346028,15.0,none,,False,False,False,False,2,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
147,"ASEAN - Korea, Republic of",2006,4075.0,23.0,3.0,14.969325153374234,0.0,0.0,2.6993865030674846,5.297914110429448,61.0,0.0,,,none,,False,False,False,True,2,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
148,Japan - Viet Nam,2008,18300.0,131.0,15.0,17.868852459016395,0.9289617486338798,0.8743169398907104,12.62295081967213,5.957891621129327,327.0,33.0,24.80939476061427,10.0,japan_epa_template,JPN,True,False,False,False,1,bilateral_asymmetric,modern_global,0,0,1,0,0,0,0,1
149,Japan - Indonesia,2007,25357.0,155.0,17.0,16.681784122727453,0.9859210474425208,0.8676105217494183,12.81697361675277,4.853468470244903,423.0,47.0,16.629681647940075,11.0,japan_epa_template,JPN,True,False,False,False,2,bilateral_asymmetric,modern_global,0,0,1,0,0,0,0,1
150,India - Japan,2011,25388.0,149.0,17.0,15.79486371514101,1.0241058767921853,0.7483850638096738,14.179927524814874,5.220911454230345,401.0,45.0,19.50667684090042,10.0,japan_epa_template,JPN,True,False,False,False,2,bilateral_asymmetric,modern_global,0,0,1,0,0,0,0,1
151,Japan - Australia,2014,48382.0,276.0,19.0,14.860898681327766,0.9300979703195403,0.6614030011161176,10.520441486503245,3.470600292119659,719.0,77.0,4.8895263671875,23.0,japan_epa_template,JPN,True,False,False,False,2,bilateral_asymmetric,modern_global,0,0,1,0,0,0,0,1
152,ASEAN - Japan,2008,13707.0,82.0,11.0,19.55205369519224,0.5106879696505435,0.6565988181221274,28.963303421609396,7.953454439337564,268.0,16.0,22.37243690851735,10.0,japan_epa_template,JPN,True,False,False,True,2,plurilateral_template,modern_global,0,0,1,1,0,0,0,1
153,EFTA - Colombia,2008,27493.0,147.0,15.0,16.986141927035973,1.054813952642491,0.4728476339431855,10.148037682319135,4.356608955006729,467.0,42.0,8.877047850770477,21.0,none,,False,False,False,True,0,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
154,EFTA - Peru,2010,23095.0,136.0,15.0,17.319766183156528,1.342281879194631,0.4762935700368045,11.127949772678068,3.9264559428447714,400.0,42.0,8.658430478121304,20.0,none,,False,False,False,True,0,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
155,Japan - Switzerland,2009,27073.0,156.0,17.0,16.289291914453514,1.034240756473239,0.9603664167251506,11.376648321205629,5.173706275625162,441.0,54.0,14.143307086614174,15.0,japan_epa_template,JPN,True,False,False,False,1,bilateral_asymmetric,modern_global,0,0,1,0,0,0,0,1
156,US - Peru,2006,75408.0,279.0,22.0,13.420326755781879,0.9548058561425843,0.8089327392319118,10.105028644175684,4.826640188485748,1012.0,133.0,3.4271523178807946,22.0,us_tpa_template,USA,True,True,False,False,1,bilateral_asymmetric,modern_global,1,0,0,0,0,0,0,1
157,US - Panama,2007,73972.0,282.0,21.0,13.761963986373223,0.8651922348996918,0.6759314335153842,10.287676418104148,5.32948383944504,1018.0,114.0,6.036072346676459,32.0,us_tpa_template,USA,True,True,False,False,1,bilateral_asymmetric,modern_global,1,0,0,0,0,0,0,1
158,US - Oman,2006,59891.0,221.0,20.0,13.023659648361189,1.1353959693443088,0.6845769815164215,10.418927718688952,5.670099390877554,780.0,109.0,3.7068901303538175,12.0,us_tpa_template,USA,True,True,False,False,1,bilateral_asymmetric,modern_global,1,0,0,0,0,0,0,1
159,"Korea, Republic of - US",2007,75056.0,272.0,23.0,12.763803027073118,1.1324877424856108,0.8660200383713494,9.792688126199105,4.692605600516694,958.0,150.0,2.933872250198781,15.0,us_tpa_template,USA,True,True,False,False,2,bilateral_asymmetric,modern_global,1,0,0,0,0,0,0,1
160,Malaysia - Australia,2012,38032.0,244.0,21.0,15.302902818679007,0.9728649558266723,0.8939840134623475,13.146823727387464,2.9373926342728933,582.0,71.0,2.4338474025974026,13.0,none,,False,False,False,False,1,bilateral_asymmetric,modern_global,0,0,0,0,0,0,0,1
161,Pakistan - Malaysia,2007,21556.0,138.0,14.0,16.93264056411208,0.8350343291890889,0.8350343291890889,15.0306179254036,4.534924537638399,365.0,36.0,2.5508474576271185,9.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
162,South Asian Free Trade Agreement (SAFTA),2004,4613.0,27.0,3.0,17.3422935183178,1.0838933448948624,0.0,8.454368090179926,4.1189030999349665,80.0,5.0,,,none,,False,False,False,True,1,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
164,African Common Market,1962,1485.0,21.0,7.0,31.64983164983165,0.6734006734006734,0.6734006734006734,0.0,2.643097643097643,47.0,2.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
165,Albania - Bosnia and Herzegovina,2003,5455.0,41.0,5.0,19.24839596700275,0.3666361136571953,0.5499541704857929,4.032997250229148,2.9439963336388635,105.0,5.0,2.4,5.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
166,Albania - Bulgaria,2003,4884.0,38.0,6.0,18.222768222768224,0.0,0.819000819000819,4.504504504504505,2.9724610974610974,89.0,4.0,4.120481927710843,7.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
167,Albania - Former Yugoslav Republic of Macedonia,2002,4811.0,41.0,5.0,19.330700478071087,0.0,0.6235709831635835,4.572853876532945,2.9740178757015174,93.0,3.0,3.4124293785310735,8.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
168,Albania - Moldova,2003,5387.0,41.0,5.0,19.30573603118619,0.37126415444588823,0.5568962316688324,4.083905698904771,2.932337107852237,104.0,5.0,2.4134831460674158,5.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
169,Albania - Romania,2003,4542.0,42.0,6.0,20.25539409951563,0.0,0.6605019815059445,4.623513870541611,3.021466314398943,92.0,3.0,2.704081632653061,8.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
170,Albania - Serbia and Montenegro,2003,5027.0,42.0,6.0,19.29580266560573,0.3978516013526954,0.7957032027053909,4.3763676148796495,2.746469067037995,97.0,6.0,3.1935047361299054,8.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
171,Albania - UNMIC/Kosovo,2003,4990.0,39.0,5.0,18.837675350701403,0.0,0.8016032064128257,4.208416833667335,3.055110220440882,94.0,4.0,4.074074074074074,7.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
172,Arab Common Market,1964,1936.0,22.0,5.0,27.892561983471076,0.0,0.0,0.0,3.1327479338842976,54.0,0.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
173,Arusha  Agreement,1969,4121.0,37.0,7.0,21.354040281485076,0.7279786459597185,0.0,5.338510070371269,3.523295316670711,88.0,3.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
174,Australia - New Zealand Free Trade Agreement,1965,4390.0,19.0,3.0,15.945330296127562,0.0,1.1389521640091116,6.150341685649202,5.646697038724374,70.0,5.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
175,Borneo Free Trade Area,1961,3086.0,26.0,2.0,17.822423849643553,0.32404406999351915,0.3240440699935191,1.6202203499675956,3.1007777057679844,55.0,2.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
176,Bulgaria - Bosnia and Herzegovina,2003,5784.0,42.0,5.0,21.265560165975103,0.0,0.5186721991701245,4.149377593360996,3.795643153526971,123.0,3.0,4.613695090439276,6.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
177,Bulgaria - Estonia,2001,5112.0,40.0,6.0,19.561815336463223,0.0,0.5868544600938967,3.912363067292645,3.0899843505477307,100.0,3.0,1.639240506329114,7.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
178,Bulgaria - Former Yugoslav Republic of Macedonia,1999,4946.0,41.0,5.0,19.409623938536193,0.0,0.606550748079256,3.8414880711686212,3.4088152042054185,96.0,3.0,3.1797752808988764,9.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
179,Bulgaria - Israel,2001,5015.0,43.0,5.0,23.13060817547358,0.19940179461615157,0.9970089730807578,5.982053838484546,3.3667663675639754,116.0,6.0,4.145482388973966,8.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
180,Bulgaria - Latvia,2002,4933.0,38.0,5.0,19.05534157713359,0.0,0.8108655990269613,4.054327995134806,3.0392256233529293,94.0,4.0,1.8989690721649484,7.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
181,Bulgaria - Lithuania,2001,5394.0,40.0,6.0,19.651464590285503,0.0,0.7415647015202076,3.7078235076010384,3.1622172784575455,106.0,4.0,4.370223978919631,8.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
182,Bulgaria - Serbia and Montenegro,2003,5177.0,41.0,6.0,19.509368360054086,0.0,0.9658103148541627,3.670079196445818,3.0782628291803493,101.0,5.0,3.2177871148459385,9.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
183,Bulgaria - Slovak Republic Free Trade Agreement,1995,4806.0,41.0,5.0,20.807324178110694,0.0,0.6242197253433208,3.537245110278818,3.0326674989596336,100.0,3.0,2.3247524752475246,9.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
184,Bulgaria - Slovenia,1996,4644.0,39.0,5.0,21.533161068044787,0.0,0.6459948320413437,3.4453057708871664,3.270671834625323,100.0,3.0,2.0033277870216306,9.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
185,Bulgaria - Turkey,1998,4872.0,42.0,5.0,21.141215106732346,0.0,0.41050903119868637,3.6945812807881775,3.3870073891625614,103.0,2.0,4.026007802340702,9.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
186,Canada - US Free Trade Agreement (CUSFTA),1988,27829.0,151.0,20.0,14.445362751086996,0.5390060728017536,0.46713859642818645,7.330482590103848,5.9929929210535775,402.0,28.0,2.3814358230601886,11.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
187,Caribbean Free Trade Association (CARIFTA),1965,7949.0,40.0,2.0,16.480060384954083,1.1322178890426469,1.0064159013712417,1.258019876714052,3.273325785214073,131.0,17.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
188,Central American Free Trade Area,1958,3854.0,30.0,13.0,23.61183186299948,1.8162947586922678,1.2973533990659056,2.3352361183186305,3.845355474831344,91.0,12.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
189,Central European Free Trade Agreement (CEFTA),1992,4294.0,43.0,5.0,24.452724732184443,0.0,0.6986492780624126,3.959012575687005,3.116674429436423,105.0,3.0,2.304093567251462,9.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
190,Central European Free Trade Agreement (CEFTA) - Accession of Bulgaria,1998,1418.0,14.0,3.0,19.040902679830747,0.0,0.0,0.7052186177715091,2.8095909732016926,27.0,0.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
191,Central European Free Trade Agreement (CEFTA) - Accession of Romania,1997,1301.0,16.0,3.0,19.984627209838585,0.0,0.0,0.7686395080707149,2.129900076863951,26.0,0.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
192,Central European Free Trade Agreement (CEFTA) - Accession of Slovenia,1995,1308.0,12.0,3.0,19.877675840978593,0.0,0.0,0.764525993883792,2.8555045871559632,26.0,0.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
193,Croatia - Albania,2002,4945.0,42.0,6.0,19.817997977755308,0.4044489383215369,0.6066734074823054,4.651162790697675,2.7301314459049544,98.0,5.0,2.211494252873563,6.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
194,Croatia - Bosnia and Herzegovina,2000,5461.0,41.0,5.0,21.058414209851676,0.3662332906061161,0.3662332906061161,3.112982970151987,3.300769089910273,115.0,4.0,3.207692307692308,6.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
195,Croatia - Former Yugoslav Republic of Macedonia,1997,4745.0,40.0,5.0,18.545837723919917,0.0,0.6322444678609063,3.161222339304531,2.866491043203372,88.0,3.0,1.4030837004405285,8.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
196,Croatia - Serbia and Montenegro,2004,819.0,14.0,3.0,29.304029304029303,0.0,0.0,0.0,1.9841269841269842,24.0,0.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
197,Czech Republic - Bulgaria Free Trade Agreement,1995,4776.0,41.0,5.0,20.728643216080403,0.0,0.628140703517588,3.559463986599665,3.059254606365159,99.0,3.0,2.3187772925764194,9.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
198,Czech Republic - Estonia,1996,5061.0,43.0,6.0,21.537245603635647,0.0,0.5927682276229994,3.5566093657379962,3.3463742343410394,109.0,3.0,1.8297872340425532,7.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
199,Czech Republic - Israel,1996,5252.0,41.0,6.0,21.325209444021326,0.0,0.7616146230007617,5.331302361005331,3.564927646610815,112.0,4.0,2.3089770354906056,8.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
200,Czech Republic - Latvia,1996,4956.0,43.0,6.0,21.791767554479417,0.0,0.8071025020177562,3.430185633575464,2.9519774011299433,108.0,4.0,2.48326359832636,8.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
201,Czech Republic - Lithuania,1996,4840.0,42.0,6.0,22.31404958677686,0.0,0.6198347107438017,3.512396694214876,3.1768595041322314,108.0,3.0,2.656050955414013,8.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
202,Czech Republic - Romania Free Trade Agreement,1994,4838.0,41.0,5.0,21.28978916907813,0.20669698222405952,0.6200909466721786,3.927242662257132,3.113476643241009,103.0,4.0,2.332657200811359,9.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
203,Czech Republic - Slovak Republic Customs Union,1992,1393.0,10.0,5.0,24.40775305096913,0.0,0.7178750897343863,3.589375448671931,4.2569992821249105,34.0,1.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
204,Czech Republic - Slovenia,1993,4262.0,41.0,5.0,22.524636320976068,0.0,0.7038948850305021,3.988737681839512,3.0757860159549506,96.0,3.0,2.314732142857143,9.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
205,Czech Republic - Turkey,1997,4812.0,39.0,6.0,21.820448877805486,0.0,0.6234413965087282,2.7015793848711556,3.976932668329177,105.0,3.0,3.142857142857143,6.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
206,EC - Algeria,1976,13365.0,110.0,11.0,20.725776281331836,0.9726898615787505,0.2992891881780771,2.6187803965581744,4.427254021698466,277.0,17.0,14.927667269439421,5.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
207,EC - Austria Agreement of 1972,1972,3570.0,38.0,3.0,21.008403361344538,0.5602240896358543,0.2801120448179272,1.1204481792717087,3.4750700280112046,75.0,3.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
208,EC - Bulgaria Europe Agreement,1993,16305.0,126.0,17.0,18.58325666973321,1.0426249616682,1.1039558417663293,1.7172646427476235,3.4627363794337116,303.0,35.0,7.6794986571172785,10.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
209,EC - Bulgaria Interim Agreement,1993,5282.0,53.0,8.0,24.233244982961,0.37864445285876563,0.18932222642938282,3.975766755017039,4.298087845513063,128.0,3.0,7.755741127348643,10.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
210,EC - Cyprus Association Agreement,1972,1678.0,20.0,4.0,21.454112038140643,0.0,0.0,3.575685339690107,2.5792610250297976,36.0,0.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
211,EC - Czech and Slovak Federal Republic Interim Agreement,1991,5727.0,50.0,7.0,23.57255107386066,0.5238344683080147,0.0,3.666841278156103,5.248850474361213,135.0,3.0,10.387469084913437,10.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
212,EC - Czech Republic Europe Agreement,1993,15522.0,124.0,16.0,19.520680324700425,0.901945625563716,1.0307950006442468,1.6750418760469012,4.075967444057897,303.0,30.0,10.0044286979628,10.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
213,EC - Egypt Agreement of 1972,1972,1401.0,23.0,4.0,22.12705210563883,0.713775874375446,0.0,4.282655246252677,1.7458957887223412,31.0,1.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
214,EC - Egypt Cooperation Agreement,1977,4896.0,52.0,7.0,21.65032679738562,1.2254901960784315,0.2042483660130719,2.042483660130719,2.6787854030501093,106.0,7.0,2.4873417721518987,8.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
215,EC - Estonia Agreement,1994,5635.0,51.0,8.0,18.278615794143743,1.064773735581189,0.354924578527063,3.3717834960070987,2.956078083407276,103.0,8.0,1.0579710144927537,8.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
